scale_mode,scale_threshold,small_object_policy,confidence,iou,candidate_a,candidate_b,f1_difference_a_minus_b
absolute,48.0,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.005207450600835717
absolute,48.0,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05108229982938228
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.055249747968207696
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.008536695085706647
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.05499374738049834
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0028057214675384357
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04671305288250105
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.11024349534870603
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05805546943574613
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.06353044246620498
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.011342416553245083
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0521880259129599
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.04797548391179296
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,-0.006472264314005383
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04526166977860757
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.00423585997434639
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05444774822579834
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09323715369040053
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05221134388613935
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.03878940546460219
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.0022364043396589928
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04102580980426118
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.050973610679273085
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0005155906494015428
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04546883613408015
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0036825898150085745
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05045802002987154
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09644244681335323
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05465620049428166
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.04598442678348169
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.004198180464410117
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.041786246319071574
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.04129344583780792
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline640,-0.014086710285467041
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.039578453662165836
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.00721730483016314
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05538015612327496
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08087189949997375
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04851075066797106
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.025491743376698794
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.006869405455303901
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.032361148832002695
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04422565389362543
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline640,-0.0074554364379498805
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03947338482869811
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.006277294624949525
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05168109033157531
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08369903872232354
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05050294851857495
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.03201794839074823
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.0011781418130003551
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.033196090203748585
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.0331971016435928
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline640,-0.01789684714330486
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.036252323561673294
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.007534911328681004
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05109394878689766
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06944942520526609
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0407320129722738
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.018355476418368433
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.010361935814623857
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02871741223299229
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03785200514658016
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline640,-0.012426168408184446
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.034774781278939626
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.00642966835054537
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.050278173554764605
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07262678642551978
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04428167349712553
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.02234861287075518
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.005996500057639076
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.028345112928394256
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03035250791059374
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline640,-0.018525212263731494
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03239701140288176
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0020301352211411494
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.048877720174325234
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.0627495193134755
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03238264313173489
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.013871799139150265
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.016495077042590345
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03036687618174061
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03364741788032788
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline640,-0.01527317247307669
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03159081495810634
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0020476993303212288
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04892059035340457
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06523823283843422
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03569511721064911
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.01631764248502965
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.013225473142755462
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02954311562778511
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03091446389825281
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline640,-0.016448289668100524
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.033718786172304505
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0033413406466954454
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04736275356635333
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06463325007055731
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.027573123251557363
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.01727049650420398
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.01978963031479597
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03706012681899995
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.034328813839835215
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline640,-0.013267966022466937
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03231957196878321
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0038716787806041264
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04759677986230215
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06664838580861843
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03045713505923109
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.019051605946316275
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.017139644803071064
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03619125074938734
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.044959246380413265
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.018177030062175192
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.08242913901733667
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0016245600906513724
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.026782216318238072
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12738838539774994
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04658380647106464
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.10060616907951186
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.019801590152826565
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0808045789266853
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04792461684624244
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.024822407784778677
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.08231831537146073
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,4.3566773627490285e-05
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.023102209061463763
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.13024293221770317
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04788105007261495
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.1071407231562394
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.024778841011151187
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.08236188214508822
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.045099104583882055
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.014707373649160693
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.06316226167222694
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0034218579108638014
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.03039173093472136
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.10826136625610899
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.048520962494745856
